0129005285;ABAURRE LABRADOR, Mª ESTELA;4282;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006406;ABOLAFIO MORENO, MARIA TERESA;4255;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003985;ACOSTA MARQUEZ,  Mª  DEL MAR;4563;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003958;AGUADO NORIEGA,FEDERICO;4490;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006242;AGUILAR HURTADO, FELISA /HURTADO AGUILAR, INMACULADA;4567;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003959;AGUILERA OLIVER, MARTA;4493;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005301;ALAMEDA FERNANDEZ, SAGRARIO;4389;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003855;ALBA PALOMO, ENCARNACION;4230;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003901;ALBA PALOMO, JOSE ENRIQUE;4351;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005296;ALBA PALOMO, ROSARIO;4375;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005291;ALCANTARA ZURITA, CONCEPCION;4314;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003913;ALFARO ALMAGRO, Mª JESUS;4381;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003863;ALFONSO ROSAS, ISABEL/ALFONSO ROSAS, PILAR;4258;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129004003;ALGARIN ARCOS, IGNACIO JUAN;4605;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005330;ALONSO NUÑEZ, MACARENA Y ALONSO NUÑEZ, AMANDO;4577;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005277;ALPAÑES RAMOS, M. CARMEN;4243;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003930;ALVAREZ DE AUBAREDE, CAROLINA/FERNANDEZ ALVAREZ, CAROLINA;4416;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129001702;ARANDA CASAS, Mª ALEJANDRA;23197;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003921;ARBOLEDAS RAMOS, VIRGILIO;4398;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005314;ARREBOLA VARGAS, CRISTOBAL;4491;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005334;ARTACHO CAÑADAS, RAFAEL A.;4693;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005292;ARTACHO REINOSO, MARIA PRESENTACION Y Mª ELENA;4320;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003979;ASENSI MENDOZA, ELISA;4543;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005259;AVILA MARINETTO, JOSE ANTONIO;4182;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005325;AVILA SAEZ, MARIA TERESA;4551;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005295;AYUSO PEREZ, M. ISABEL;4341;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005304;BALLESTEROS MORALES, MAª CARMEN  PORRAS BALLESTEROS, MAª  EMILIA;4409;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005299;BARCELO BARRANCO, PEDRO FERNANDO;4379;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005308;BARCELO RUBIO, Mª DEL MAR;4438;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005297;BARRIONUEVO MORENTE, ALBERTO /  BARRIONUEVO TORRES, ALBERTO;4377;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005310;BARRIONUEVO OSTOS, ESTRELLA;4445;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003931;BARRIONUEVO TORRES, LUIS FERNANDO;4418;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003957;BATTIKHI VILAR, IGOR;4488;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003829;BAUTISTA DIEZ DE LA LASTRA, CONCEPCION;4161;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005311;BAUTISTA MUÑOZ, GABRIEL;4454;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006425;BELLAS JIMENEZ-LA IGLESIA, MAª TERESA;4312;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005868;BORREGO TOLEDANO, BIENVENIDA. ZAMORA CASQUET, CANDIDO;4293;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003977;BUSTAMANTE MORALES, ANA BELEN;4538;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005989;CABAS GARCIA, GINES;4346;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005715;CABEZA DEL POZO, ANGELA;4225;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005288;CABOT  LLEDO, MANUEL;4304;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003934;CAMACHO GASCO, ISABEL Y BARTOLOME ENRIQUE;4424;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006253;CAMACHO GONZALEZ, INOCENCIA;4631;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003923;CANALES MORENTE, ROSARIO Y GARCIA CANALES, SANDRA Mª;4402;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006133;CANCA VAZQUEZ, M. VICTORIA;4442;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006258;CANO SANCHEZ, FRANCISCO;4700;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006072;CARRASCO GARCIA, ANA MARINA Y ORELLANA CARRASCO, Mª DEL MAR;4386;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006121;CARRION ALVAREZ, ENCARNACION;4428;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005305;CASTILLA LUCENA, JOSEFA BEGOÑA;4414;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003830;CASTILLO RUIZ, FEDERICO/CASTILLO ALVAREZ, CARMEN Y Mª EULALIA;4170;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006200;CASTILLON FERNANDEZ, JUAN B.;4492;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003986;CASTRO CASTILLO, FRANCISCA M.;4566;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129004017;CASTRO JAEN, Mª EUGENIA / CASTRO JAEN, GUILLERMO;4634;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005312;CHACON AGUILAR, ISABEL;4477;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003865;CHICANO SANCHEZ, Mª ROSA;4261;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003882;CIMAS GARCIA, M. DESAMPARADOS/ ROBLES CIMAS, JUAN ANTONIO;4296;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005928;CLAVIJO BENITEZ DE C., M. CONSUELO;4329;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003943;CONEJO MUÑOZ, Mª FRANCISCA;4455;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003856;CONTRERAS BAEZA, Mª JOSE;4235;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003898;CONTRERAS FABA, MARTA/ GALAN LARRUBIA, PEDRO JOSE;4345;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129004013;CORDON GUTIERREZ DEL A., RAFAEL;4620;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006230;CORIAT FLAQUER, LUIS ALBERTO;4528;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006255;CORONADO GONZALEZ, MARIA JESUS;4638;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006486;CRIADO ENCISO, FRANCISCO;4446;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006033;DE ANDRES DIAZ, CONCEPCION;4367;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005886;DE CASTRO NOGALES, MANUEL;4308;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003929;DE CUADRA GARCIA, MONTSERRAT;4415;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006108;DE DAMAS FERNANDEZ-FIGARES, LOURDES;4404;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003927;DE LA LINDE PALOMINO, ENCARNACION;4411;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005289;DE LOS RIOS JURADO, EVA;4306;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006437;DE ZAYAS ACOSTA, JOSE;4335;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
